"identity","dimension","consensus","disagree","source","se","disagree_scale","rescaled_disagree"
"dentist","Potency",0.683866279069768,0.157798238067677,"This Paper",0.0394495595169193,NA,0.427650076827585
"dentist","Activity",0.590843023255814,0.197067867869427,"This Paper",0.0492669669673567,NA,0.542708499316608
"dentist","Age",0.5078125,0.0942614935520686,"This Paper",0.0235653733880171,NA,0.46438364667767
"dentist","Gender",0.375,0.182574185835055,"This Paper",0.0456435464587638,NA,0.852802865422442
"dentist","White",0.641875,0.191284038365289,"This Paper",0.0478210095913222,NA,0.408207556600062
"dentist","Latino",0.156875,0.162633278677315,"This Paper",0.0406583196693288,NA,0.576729239317102
"dentist","Asian",0.204375,0.206364362233405,"This Paper",0.0515910905583513,NA,0.773510012070836
"dentist","Middle Eastern",0.12125,0.0928708781050335,"This Paper",0.0232177195262584,NA,0.249268856220948
"dentist","Black",0.15375,0.130377656572487,"This Paper",0.0325944141431217,NA,0.344641278058151
"dentist","Family",0.481875,0.290292237811026,"This Paper",0.0725730594527565,NA,0.783619738583199
"dentist","Politics",0.109375,0.119859292505838,"This Paper",0.0299648231264595,NA,0.230037175380335
"dentist","Justice",0.05875,0.0757957782465488,"This Paper",0.0189489445616372,NA,0.111642573579646
"dentist","Medicine",0.799375,0.250185764316571,"This Paper",0.0625464410791427,NA,0.672945741453891
"dentist","Business",0.665625,0.282535396012606,"This Paper",0.0706338490031515,NA,0.782747013972516
"dentist","Education",0.610625,0.28965424791177,"This Paper",0.0724135619779426,NA,0.713909281483863
"dentist","Religion",0.119375,0.190909009740242,"This Paper",0.0477272524350606,NA,0.494561293017678
"doctor","Evaluation",0.694096601073345,0.173088548282228,"This Paper",0.0339454571257896,NA,0.576746209685247
"doctor","Potency",0.751788908765653,0.117984805636968,"This Paper",0.023138724086552,NA,0.261845096588129
"doctor","Activity",0.552772808586762,0.171628246335795,"This Paper",0.0336590683519203,NA,0.423000454199888
"doctor","Age",0.529307692307692,0.0875925883763092,"This Paper",0.0171783198991116,NA,0.430162284847599
"doctor","Gender",0.413461538461538,0.157199040905275,"This Paper",0.0308292683497719,NA,0.734275724207766
"doctor","White",0.562692307692308,0.184598108165987,"This Paper",0.0362026675273339,NA,0.380088128507036
"doctor","Latino",0.144615384615385,0.114585540771278,"This Paper",0.0224720733987818,NA,0.336656397005885
"doctor","Asian",0.333076923076923,0.183363447410202,"This Paper",0.0359605306317024,NA,0.674479465793935
"doctor","Middle Eastern",0.238076923076923,0.188021684510468,"This Paper",0.0368740860883639,NA,0.638807136717881
"doctor","Black",0.175,0.109370928495647,"This Paper",0.021449403793041,NA,0.244661017101378
"doctor","Family",0.371923076923077,0.272264859734329,"This Paper",0.0533955320250364,NA,0.722385727908582
"doctor","Politics",0.200384615384615,0.222089725457632,"This Paper",0.0435553786106511,NA,0.548937163015353
"doctor","Justice",0.0973076923076923,0.126508740956748,"This Paper",0.0248104053376351,NA,0.277483048585704
"doctor","Medicine",0.963846153846154,0.0536713646613852,"This Paper",0.010525820604983,NA,0.0382533387904324
"doctor","Business",0.448846153846154,0.314659522952374,"This Paper",0.0617098095258442,NA,0.886564963159442
"doctor","Education",0.702307692307692,0.280931417855785,"This Paper",0.0550951839087667,NA,0.686126583542529
"doctor","Religion",0.148846153846154,0.156110907321095,"This Paper",0.0306158677967283,NA,0.374071264514973
"executive","Evaluation",0.471576227390181,0.152092386440004,"This Paper",0.0358485192728571,NA,0.460327350858334
"executive","Potency",0.792635658914729,0.132293277042719,"This Paper",0.031181824434099,NA,0.32143342328707
"executive","Activity",0.653100775193798,0.174361595790463,"This Paper",0.0410974222539815,NA,0.435862434847148
"executive","Age",0.584111111111111,0.0812649181880138,"This Paper",0.0191543249077715,NA,0.397691963955632
"executive","Gender",0.25,0.121267812518166,"This Paper",0.0285830975237515,NA,0.566441184037021
"executive","White",0.682777777777778,0.249205928443209,"This Paper",0.0587384006380276,NA,0.65181321422842
"executive","Latino",0.127777777777778,0.139476144093683,"This Paper",0.0328748424341318,NA,0.461023498286214
"executive","Asian",0.230555555555556,0.17651769523769,"This Paper",0.0416056197673304,NA,0.645005047818343
"executive","Middle Eastern",0.136666666666667,0.135863253050307,"This Paper",0.0320232758486453,NA,0.425275518101481
"executive","Black",0.191666666666667,0.162163679113202,"This Paper",0.0382223457210347,NA,0.495924943785339
"executive","Family",0.236666666666667,0.307724093380838,"This Paper",0.0725312643880244,NA,0.84283092423088
"executive","Politics",0.592222222222222,0.303752134934265,"This Paper",0.0715950648039701,NA,0.803676780371999
"executive","Justice",0.284444444444444,0.316008604168457,"This Paper",0.0744839423069372,NA,0.897181556602328
"executive","Medicine",0.203888888888889,0.290357566355467,"This Paper",0.0684379347129245,NA,0.802690623254541
"executive","Business",0.878888888888889,0.251416899822466,"This Paper",0.0592595315897882,NA,0.682179037065348
"executive","Education",0.368333333333333,0.298511010733962,"This Paper",0.070359719982945,NA,0.742118562720306
"executive","Religion",0.0883333333333333,0.14841317525151,"This Paper",0.0349813208792566,NA,0.347417513534571
"father","Evaluation",0.713662790697675,0.16913842266402,"This Paper",0.0422846056660051,NA,0.554843677205721
"father","Potency",0.656976744186047,0.0887588436370068,"This Paper",0.0221897109092517,NA,0.140132153090573
"father","Activity",0.574127906976744,0.125873547622152,"This Paper",0.031468386905538,NA,0.2076982913641
"father","Age",0.4795,0.116481185891399,"This Paper",0.0291202964728498,NA,0.578403581173212
"father","Gender",0.03125,0.125,"This Paper",0.03125,NA,0.583874208121142
"father","White",0.3675,0.184300479290388,"This Paper",0.0460751198225969,NA,0.378836372428772
"father","Latino",0.25625,0.0962548700066651,"This Paper",0.0240637175016663,NA,0.245066315480347
"father","Asian",0.19125,0.114068692754264,"This Paper",0.028517173188566,NA,0.376130575741151
"father","Middle Eastern",0.1775,0.116132108680875,"This Paper",0.0290330271702189,NA,0.34449810443296
"father","Black",0.23875,0.0927990660872547,"This Paper",0.0231997665218137,NA,0.165788233007145
"father","Family",0.863125,0.25499591499996,"This Paper",0.0637489787499899,NA,0.66372790525102
"father","Politics",0.13625,0.225355275065839,"This Paper",0.0563388187664598,NA,0.559123794330609
"father","Justice",0.063125,0.0815449773642334,"This Paper",0.0203862443410583,NA,0.130443484858084
"father","Medicine",0.111875,0.173290459441174,"This Paper",0.0433226148602936,NA,0.424593122559092
"father","Business",0.21,0.254924825520518,"This Paper",0.0637312063801296,NA,0.693515863512172
"father","Education",0.25125,0.293163776752859,"This Paper",0.0732909441882147,NA,0.725087325660185
"father","Religion",0.1825,0.226553893514693,"This Paper",0.0566384733786731,NA,0.617983340870374
"girl","Evaluation",0.665116279069767,0.130315588149971,"This Paper",0.0336473401770709,NA,0.339580043570443
"girl","Potency",0.523255813953488,0.208052748290513,"This Paper",0.053718988617456,NA,0.636937434528844
"girl","Activity",0.652713178294573,0.150642259064565,"This Paper",0.038895664039475,NA,0.324249318780591
"girl","Age",0.273733333333333,0.152889533728799,"This Paper",0.039475907862737,NA,0.765232335240306
"girl","White",0.482666666666667,0.197754056005602,"This Paper",0.0510598777036443,NA,0.435418907956434
"girl","Latino",0.305333333333333,0.137937183770971,"This Paper",0.0356152277045149,NA,0.45333400872897
"girl","Asian",0.191333333333333,0.128333642547556,"This Paper",0.0331356040229879,NA,0.437548383750124
"girl","Middle Eastern",0.172,0.126049876749529,"This Paper",0.0325459382294949,NA,0.385100496212689
"girl","Black",0.264,0.150655709673224,"This Paper",0.0388991369716972,NA,0.441153454218621
"girl","Family",0.706,0.20642535835364,"This Paper",0.0532987983425696,NA,0.498747175857135
"girl","Politics",0.317333333333333,0.184447695515429,"This Paper",0.0476241901985062,NA,0.431515740289051
"girl","Justice",0.22,0.225546954249949,"This Paper",0.0582359731731906,NA,0.601355752102445
"girl","Medicine",0.272,0.266490417946205,"This Paper",0.068807530041967,NA,0.725605698204876
"girl","Business",0.312,0.265604431976792,"This Paper",0.068578769448333,NA,0.728029948283803
"girl","Education",0.530666666666667,0.308463164428954,"This Paper",0.0796448465834519,NA,0.773816724692859
"girl","Religion",0.191333333333333,0.172786683790268,"This Paper",0.044613329917741,NA,0.431811906745218
"goon","Evaluation",0.126453488372093,0.0904563475951975,"This Paper",0.0226140868987994,NA,0.118569778267474
"goon","Potency",0.524709302325581,0.29523207726863,"This Paper",0.0738080193171576,NA,1
"goon","Activity",0.519622093023256,0.294248660493589,"This Paper",0.0735621651233973,NA,1
"goon","Age",0.3930625,0.148070014407599,"This Paper",0.0370175036018998,NA,0.740501062236563
"goon","Gender",0.203125,0.1875,"This Paper",0.046875,NA,0.875811312181713
"goon","White",0.5075,0.33199397584896,"This Paper",0.0829984939622401,NA,1
"goon","Latino",0.208125,0.172943873361658,"This Paper",0.0432359683404146,NA,0.628246623478451
"goon","Asian",0.08875,0.100523629063022,"This Paper",0.0251309072657554,NA,0.317812240709278
"goon","Middle Eastern",0.138125,0.12270391191808,"This Paper",0.0306759779795201,NA,0.371402436928861
"goon","Black",0.303125,0.167798241945498,"This Paper",0.0419495604863746,NA,0.522742307264779
"goon","Family",0.07625,0.121976773745387,"This Paper",0.0304941934363468,NA,0.211898721835838
"goon","Politics",0.145625,0.176822651263915,"This Paper",0.0442056628159787,NA,0.407730000100795
"goon","Justice",0.554375,0.300731746467401,"This Paper",0.0751829366168503,NA,0.847223494553755
"goon","Medicine",0.053125,0.105560014525703,"This Paper",0.0263900036314258,NA,0.205840711070191
"goon","Business",0.259375,0.25686491261621,"This Paper",0.0642162281540526,NA,0.699785788416168
"goon","Education",0.14,0.197010998000958,"This Paper",0.0492527495002394,NA,0.418835387798471
"goon","Religion",0.080625,0.135078680775317,"This Paper",0.0337696701938293,NA,0.301246213727674
"guy","Evaluation",0.638081395348837,0.149987981009977,"This Paper",0.0374969952524942,NA,0.448658909715906
"guy","Potency",0.708575581395349,0.116470288508624,"This Paper",0.0291175721271561,NA,0.255537816175308
"guy","Activity",0.697674418604651,0.139857508160223,"This Paper",0.0349643770400557,NA,0.273500865383874
"guy","Age",0.4130625,0.0841953828900374,"This Paper",0.0210488457225093,NA,0.412729588611433
"guy","White",0.460625,0.207604391411486,"This Paper",0.0519010978528714,NA,0.476847069765073
"guy","Latino",0.291875,0.195592049940687,"This Paper",0.0488980124851716,NA,0.741409331265582
"guy","Asian",0.250625,0.238032735843903,"This Paper",0.0595081839609758,NA,0.909858342667882
"guy","Middle Eastern",0.193125,0.195915585563443,"This Paper",0.0489788963908607,NA,0.671124010938437
"guy","Black",0.3125,0.177482393492988,"This Paper",0.0443705983732471,NA,0.568833445081262
"guy","Family",0.379375,0.274480570047013,"This Paper",0.0686201425117533,NA,0.72991188220354
"guy","Politics",0.481875,0.297505602188149,"This Paper",0.0743764005470373,NA,0.784191201000175
"guy","Justice",0.410625,0.266795021192925,"This Paper",0.0666987552982313,NA,0.736244321993258
"guy","Medicine",0.27875,0.254502783219883,"This Paper",0.0636256958049707,NA,0.686888633704507
"guy","Business",0.500625,0.28914745373252,"This Paper",0.0722868634331301,NA,0.804115696572799
"guy","Education",0.39875,0.202381652659853,"This Paper",0.0505954131649632,NA,0.435941221017464
"guy","Religion",0.235625,0.277223586057656,"This Paper",0.069305896514414,NA,0.793429479432388
"hispanic","Evaluation",0.636627906976744,0.150744800746913,"This Paper",0.0376862001867282,NA,0.452855300026377
"hispanic","Potency",0.395348837209302,0.169836451939587,"This Paper",0.0424591129848966,NA,0.477783805353103
"hispanic","Activity",0.57703488372093,0.2228547350152,"This Paper",0.0557136837537999,NA,0.664050534677635
"hispanic","Age",0.41675,0.0485571827848363,"This Paper",0.0121392956962091,NA,0.229852833187532
"hispanic","Gender",0.484375,0.110632650394598,"This Paper",0.0276581625986495,NA,0.516764409131912
"hispanic","Family",0.67625,0.316056429560714,"This Paper",0.0790141073901785,NA,0.87113356260748
"hispanic","Politics",0.5225,0.321091887160046,"This Paper",0.0802729717900116,NA,0.85776680631372
"hispanic","Justice",0.366875,0.329296598828473,"This Paper",0.0823241497071181,NA,0.940635680134569
"hispanic","Medicine",0.189375,0.246020832451238,"This Paper",0.0615052081128094,NA,0.659494052329958
"hispanic","Business",0.355625,0.329989267502243,"This Paper",0.0824973168755607,NA,0.936107247801477
"hispanic","Education",0.351875,0.324473291145306,"This Paper",0.0811183227863266,NA,0.824809867022587
"hispanic","Religion",0.496875,0.282977472601619,"This Paper",0.0707443681504047,NA,0.813352575966005
"idiot","Evaluation",0.213178294573643,0.121531430031126,"This Paper",0.0313792803034214,NA,0.290873919487584
"idiot","Potency",0.350387596899225,0.205759357337491,"This Paper",0.0531268376196296,NA,0.627386496103506
"idiot","Activity",0.506201550387597,0.207162682292843,"This Paper",0.0534891745650559,NA,0.590210404910827
"idiot","Age",0.3576,0.10515417252777,"This Paper",0.0271506905989516,NA,0.520279224542717
"idiot","Gender",0.416666666666667,0.121987509118567,"This Paper",0.0314970394174356,NA,0.56980288229819
"idiot","White",0.418666666666667,0.187382979356133,"This Paper",0.0483820772272687,NA,0.391800632653104
"idiot","Latino",0.232666666666667,0.130300020100134,"This Paper",0.0336433205238873,NA,0.415174551706468
"idiot","Asian",0.154666666666667,0.147835172050626,"This Paper",0.0381708772890521,NA,0.521512310175167
"idiot","Middle Eastern",0.202666666666667,0.144096528493262,"This Paper",0.0372055636733805,NA,0.458981758543004
"idiot","Black",0.292666666666667,0.128311377218895,"This Paper",0.0331298551398478,NA,0.334806945542109
"idiot","Family",0.243333333333333,0.212558115302504,"This Paper",0.0548822693778555,NA,0.519578452755742
"idiot","Politics",0.554666666666667,0.347395753462545,"This Paper",0.0896971978469077,NA,0.939819697966595
"idiot","Justice",0.297333333333333,0.234535000941579,"This Paper",0.0605566768499652,NA,0.630748275296852
"idiot","Medicine",0.177333333333333,0.241201358284101,"This Paper",0.0622779229144621,NA,0.643928355138904
"idiot","Business",0.274666666666667,0.274092441826962,"This Paper",0.07077036416781,NA,0.755461286012463
"idiot","Education",0.398,0.379477083817794,"This Paper",0.0979805617262448,NA,1
"idiot","Religion",0.356,0.295364181985562,"This Paper",0.0762627038597505,NA,0.856242126342889
"intern","Evaluation",0.662106703146375,0.126543378117349,"This Paper",0.0306912773059003,NA,0.318664011842677
"intern","Potency",0.268809849521204,0.15414556894305,"This Paper",0.0373857919101837,NA,0.412438358192569
"intern","Activity",0.584815321477428,0.173191648893717,"This Paper",0.0420051448155107,NA,0.430357162069611
"intern","Age",0.284235294117647,0.0624885283589763,"This Paper",0.0151556942831449,NA,0.301341271710443
"intern","Gender",0.558823529411765,0.140573928634597,"This Paper",0.0340941856452048,NA,0.656619930112025
"intern","White",0.541176470588235,0.221440803402997,"This Paper",0.0537072836618936,NA,0.535039719174038
"intern","Latino",0.185882352941176,0.194584776624785,"This Paper",0.0471937404212476,NA,0.736376441509034
"intern","Asian",0.257647058823529,0.163727266046492,"This Paper",0.039709694806076,NA,0.589935795153549
